AIR_TEMP,LST,NDVI,NDBI,NDWI,ALBEDO,UHI,URBAN_COMPACTNESS,VEG_QUALITY,BUILDING_DENSITY_OSM,WIND_SPEED,HUMIDITY,IS_BUILT_UP,IS_VEGETATION,IS_WATER,IS_CROPLAND
29.234214401245158,40.87884,0.1857312,-0.011292195,-0.19953506,11598.75,-0.1970234,0.00012751366,0.18782851,-0.11292195,0.0105792490641276,15.068183570437984,0,0,0,0
29.587538973490425,38.805813,0.23042138,-0.064051665,-0.22880065,11642.5,-0.29447305,0.004102616,0.24518025,-0.6405166499999999,0.011531532605489,14.80689392089846,0,0,0,0
28.81987374623617,38.640038,0.20689957,-0.053257685,-0.20983848,11633.65,-0.26015726,0.002836381,0.21791856,-0.53257685,0.0110777473449707,15.02515818277996,0,0,0,0
29.425578371683784,40.049973,0.074373156,0.046900954,-0.10404233,15128.9,-0.027472198,0.0021996996,0.07088498,0.46900954,0.0115013901392618,14.729311084747335,0,0,0,0
29.437518374125176,40.78314,0.0684391,0.08144708,-0.09904313,14648.2,0.013007975,0.0066336268,0.06286494,0.8144708,0.0114339447021484,14.832504208882654,0,0,0,0
28.967117881774925,40.87884,0.1665491,-0.014711129,-0.19196795,12541.75,-0.18126023,0.00021641729,0.16899922,-0.14711129,0.0105637062920464,14.902815755208335,0,0,0,0
29.425578371683784,40.70794,0.1932178,-0.034011718,-0.19927756,11555.4,-0.22722952,0.0011567969,0.19978948,-0.34011718,0.0115013901392618,14.729311084747335,0,0,0,0
28.967117881774925,41.811962,0.23095015,-0.0449817,-0.22818711,11727.15,-0.27593184,0.0020233532,0.24133869,-0.449817,0.0105637062920464,14.902815755208335,0,0,0,0
28.967117881774925,42.669884,0.18805023,-0.01117455,-0.19060521,12250.75,-0.19922477,0.00012487057,0.1901516,-0.1117455,0.0105637062920464,14.902815755208335,0,0,0,0
29.48794962565105,42.671593,0.10215285,0.032805856,-0.12679103,14213.7,-0.06934699,0.0010762241,0.098801635,0.32805856,0.0105528926849365,14.545388793945335,0,0,0,0
28.775239880879724,40.807064,0.18649967,-0.022678472,-0.1999931,11999.5,-0.20917815,0.00051431305,0.1907292,-0.22678472,0.0100396521886189,15.071497853597007,0,0,0,0
29.234214401245158,41.097595,0.18391855,-0.016319657,-0.19184077,12205.7,-0.2002382,0.0002663312,0.18692003,-0.16319657,0.0105792490641276,15.068183570437984,0,0,0,0
29.425578371683784,40.95062,0.2225861,-0.06695541,-0.23227958,11790.5,-0.28954148,0.0044830265,0.23748943,-0.6695541,0.0115013901392618,14.729311084747335,0,0,0,0
29.489220873514853,42.020462,0.19585563,-0.032671746,-0.20421506,11837.8,-0.22852738,0.001067443,0.20225458,-0.32671746,0.0117224762174818,14.637499321831626,0,0,0,0
29.3144397099813,43.671364,0.11568948,0.025100786,-0.14922327,14062.0,-0.09058869,0.0006300495,0.11278558,0.2510078599999999,0.011785807079739,14.98104512956408,0,0,0,0
29.0171795845032,43.944805,0.122280814,0.020891659,-0.15027106,13208.75,-0.101389155,0.0004364614,0.119726166,0.20891659,0.0095214568244086,14.8354873021444,0,0,0,0
29.40596796671552,42.717735,0.12219827,0.026265029,-0.14967722,12789.45,-0.095933236,0.00068985176,0.11898872,0.26265029,0.011005474726359,14.555287297566757,0,0,0,0
28.77436933517457,41.91792,0.20354496,-0.030785205,-0.2089537,11939.8,-0.23433016,0.00094772887,0.20981114,-0.30785205,0.0096894741058349,14.974113559722907,0,0,0,0
29.3144397099813,41.91963,0.15782623,-0.002416999,-0.18088284,12166.95,-0.16024323,5.8418846e-06,0.1582077,-0.02416999,0.011785807079739,14.98104512956408,0,0,0,0
29.40596796671552,42.521202,0.14979875,-0.004192961,-0.17076784,12966.25,-0.15399171,1.7580922e-05,0.15042685,-0.04192961,0.011005474726359,14.555287297566757,0,0,0,0
29.507907485961937,42.95358,0.1416356,0.008321233,-0.167494,13059.9,-0.13331436,6.9242924e-05,0.140457,0.08321233,0.0105171871185302,14.82529443105065,0,0,0,0
29.21082426706954,42.751915,0.2173899,-0.044874024,-0.22552568,12349.0,-0.26226392,0.002013678,0.22714506,-0.44874024,0.0117545138465033,14.92827011744184,0,0,0,0
29.383197085062704,42.62887,0.1777218,0.016297594,-0.19387072,12196.25,-0.1614242,0.00026561154,0.17482536,0.1629759399999999,0.0116676606072319,14.912640349070244,0,0,0,0
28.87584997812908,41.62568,0.23278019,-0.073621124,-0.23373479,12046.1,-0.3064013,0.00542007,0.24991773,-0.7362112399999999,0.0109853935241699,15.018158531188988,0,0,0,0
29.3144397099813,41.10614,0.19841433,-0.029292632,-0.2105145,11894.2,-0.22770695,0.00085805834,0.2042264,-0.2929263199999999,0.011785807079739,14.98104512956408,0,0,0,0
29.234214401245158,41.218933,0.18292244,-0.023991384,-0.19606058,12568.1,-0.20691381,0.0005755865,0.187311,-0.23991384,0.0105792490641276,15.068183570437984,0,0,0,0
